Elspot Prices in DKK/MWh;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2018;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
08.01.2017;03 - 04;225,16;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;193,27;227,02;227,02;227,02
08.01.2017;04 - 05;226,42;227,69;227,69;227,69;227,69;227,69;227,69;227,69;227,69;227,69;227,69;227,69;227,69;192,75;227,69;227,69;227,69
08.01.2017;05 - 06;227,02;228,21;228,21;228,21;228,21;228,21;228,21;228,21;228,21;228,21;228,21;228,21;228,21;192,9;228,21;228,21;228,21
08.01.2017;06 - 07;227,69;228,73;228,73;228,73;228,73;228,73;228,73;228,73;228,73;228,73;228,73;228,13;228,13;193,27;228,73;228,73;228,73
08.01.2017;07 - 08;225,83;227,32;227,32;227,32;227,32;227,32;227,32;227,32;227,32;227,32;227,32;227,32;227,32;193,35;227,32;227,32;227,32
08.01.2017;08 - 09;227,47;228,58;228,58;228,58;228,58;228,58;228,58;228,58;228,58;228,58;228,58;228,58;228,58;193,79;228,58;228,58;228,58
08.01.2017;09 - 10;229,25;231,11;231,11;231,11;231,11;231,11;231,11;231,11;231,11;230,07;230,07;230,07;230,07;193,87;231,11;231,11;231,11
08.01.2017;10 - 11;231,78;237,35;237,35;237,35;260,54;237,35;260,54;260,54;237,35;230,36;230,36;230,36;230,36;193,94;237,35;237,35;260,54
08.01.2017;11 - 12;229,77;230,36;230,36;230,36;263,96;230,36;207,17;263,96;230,36;230,36;230,36;230,36;230,36;194,24;230,36;230,36;263,96
08.01.2017;12 - 13;229,62;230,14;230,14;230,14;279,57;230,14;230,14;279,57;230,14;230,14;230,14;230,14;230,14;194,39;230,14;230,14;279,57
08.01.2017;13 - 14;228,88;229,47;229,47;229,47;274,74;229,47;229,47;274,74;229,47;229,47;229,47;229,47;229,47;194,61;229,47;229,47;274,74
08.01.2017;14 - 15;228,58;229,32;229,32;229,32;261,21;229,32;229,32;261,21;229,32;229,32;229,32;229,32;229,32;194,61;229,32;229,32;261,21
08.01.2017;15 - 16;229,32;230,14;230,14;230,14;261,36;230,14;230,14;261,36;230,14;230,14;230,14;230,14;230,14;194,68;230,14;230,14;261,36
08.01.2017;16 - 17;231,63;234,9;234,9;234,9;264,86;234,9;234,9;264,86;234,9;231,33;231,33;231,33;231,33;194,53;234,9;234,9;264,86
08.01.2017;17 - 18;233,26;236,68;236,68;236,68;262,18;236,68;236,68;262,18;236,68;231,4;231,4;231,4;231,4;194,39;236,68;236,68;262,18
08.01.2017;18 - 19;231,26;233,86;233,86;233,86;252,74;233,86;233,86;252,74;233,86;231,18;231,18;231,18;231,18;194,31;233,86;233,86;252,74
08.01.2017;19 - 20;229,84;231,55;231,55;231,55;245,08;231,55;230,44;245,08;231,55;230,44;230,44;230,44;230,44;194,39;231,55;245,08;245,08
08.01.2017;20 - 21;228,13;229,17;229,17;229,17;229,17;229,17;229,17;229,17;229,17;229,17;229,17;229,17;229,17;194,39;229,17;229,17;229,17
08.01.2017;21 - 22;228,95;230,07;230,07;230,07;230,07;230,07;230,07;230,07;230,07;230,07;230,07;230,07;230,07;194,46;230,07;230,07;230,07
08.01.2017;22 - 23;225,24;227,09;227,09;227,09;227,09;227,09;227,09;227,09;227,09;227,09;227,09;227,09;227,09;194,31;227,09;227,09;227,09
08.01.2017;23 - 00;220,92;222,19;222,19;222,19;222,19;222,19;222,19;222,19;222,19;222,19;222,19;222,19;222,19;194,46;222,19;222,19;222,19
09.01.2017;00 - 01;218,32;219,73;219,73;219,73;219,73;219,73;219,73;219,73;219,73;219,73;219,73;219,73;219,73;194,16;219,73;219,73;219,73
09.01.2017;01 - 02;215,13;216,39;216,39;216,39;216,39;216,39;216,39;216,39;216,39;216,39;216,39;216,39;216,39;193,79;216,39;216,39;216,39
09.01.2017;02 - 03;214,16;215,5;215,5;215,5;215,5;215,5;215,5;215,5;215,5;215,5;215,5;215,5;215,5;193,64;215,5;215,5;215,5
09.01.2017;03 - 04;215,42;216,76;216,76;216,76;216,76;216,76;216,76;216,76;216,76;216,76;216,76;216,76;216,76;193,72;216,76;216,76;216,76
09.01.2017;04 - 05;219,44;220,85;220,85;220,85;220,85;220,85;220,85;220,85;220,85;220,85;220,85;220,85;220,85;193,79;220,85;220,85;220,85
09.01.2017;05 - 06;224,71;226,05;226,05;226,05;226,05;226,05;226,05;226,05;226,05;226,05;226,05;226,05;226,05;194,16;226,05;226,05;226,05
09.01.2017;06 - 07;228,65;228,73;228,73;228,73;228,73;259,06;228,73;228,73;228,73;228,73;228,73;228,73;228,73;200,11;259,06;259,06;259,06
09.01.2017;07 - 08;239,8;242,93;242,93;242,93;320,53;320,53;235,34;320,53;237,28;234,82;234,82;234,82;234,82;200,11;320,53;320,53;320,53
09.01.2017;08 - 09;245,38;249,25;249,25;249,25;330,34;268,72;238,1;330,34;245,75;238,1;238,1;238,1;238,1;200,85;268,72;330,34;330,34
09.01.2017;09 - 10;243,89;247,61;247,61;247,61;333,91;265;236,61;333,91;245,68;236,61;236,61;236,61;236,61;201,15;265;333,91;333,91
09.01.2017;10 - 11;243,15;248,72;248,72;248,72;337,03;263,89;234,75;337,03;237,65;234,75;234,75;234,75;234,75;201,67;263,89;337,03;337,03
09.01.2017;11 - 12;239,28;244,71;244,71;244,71;335,03;252,44;233,04;335,03;233,04;233,04;233,04;233,04;233,04;201,97;252,44;335,03;335,03
09.01.2017;12 - 13;237,57;244,19;244,19;244,19;335,4;246,12;231,18;335,4;231,18;231,18;231,18;231,18;231,18;203,23;246,12;335,4;335,4
09.01.2017;13 - 14;236,24;243,3;243,3;243,3;344,99;243,3;230,36;344,99;230,36;230,36;230,36;230,36;230,36;202,34;243,3;344,99;344,99
09.01.2017;14 - 15;234,97;240,18;240,18;240,18;335,25;251,48;230,07;335,25;230,07;230,07;230,07;230,07;230,07;202,64;251,48;335,25;335,25
09.01.2017;15 - 16;237,2;243,67;243,67;243,67;318,53;268,5;230,36;318,53;230,36;230,36;230,36;230,36;230,36;202,79;268,5;318,53;318,53
09.01.2017;16 - 17;238,1;246,87;246,87;246,87;355,69;268,8;230,59;355,69;230,59;230,59;230,59;230,59;230,59;202,27;268,8;355,69;355,69
09.01.2017;17 - 18;237,5;244,93;244,93;244,93;344,99;268,57;230,22;344,99;230,22;230,22;230,22;230,22;230,22;201,89;268,57;344,99;344,99
09.01.2017;18 - 19;233,93;244,26;244,26;244,26;320,38;268,94;229,7;320,38;229,7;229,7;229,7;229,7;229,7;201,6;268,94;320,38;320,38
09.01.2017;19 - 20;229,25;233,49;233,49;233,49;233,49;233,49;228,88;233,49;228,88;228,88;228,88;228,88;228,88;201,15;233,49;310,65;310,65
09.01.2017;20 - 21;225,46;226,72;226,72;226,72;226,72;226,72;226,72;226,72;226,72;226,72;226,72;226,72;226,72;200,78;226,72;294,59;294,59
09.01.2017;21 - 22;222,78;223,53;223,53;223,53;223,53;223,53;223,53;223,53;223,53;223,53;223,53;223,53;223,53;200,41;223,53;224,57;224,57
09.01.2017;22 - 23;219,21;219,81;219,81;219,81;219,81;219,81;219,81;219,81;219,81;219,81;219,81;219,81;219,81;195,5;219,81;219,81;219,81
09.01.2017;23 - 00;213,27;214,31;214,31;214,31;214,31;214,31;214,31;214,31;214,31;214,31;214,31;214,31;214,31;194,91;214,31;214,31;214,31
10.01.2017;00 - 01;200,33;194,46;194,46;194,46;194,46;194,46;194,46;194,46;205,98;205,98;205,98;194,46;194,46;194,46;194,46;194,46;194,46
10.01.2017;01 - 02;194,91;190,07;190,07;190,07;190,07;190,07;190,07;190,07;205,02;205,02;205,02;190,07;190,07;190,07;190,07;190,07;190,07
10.01.2017;02 - 03;195,13;189,48;189,48;189,48;189,48;189,48;189,48;189,48;203,98;203,98;203,98;189,48;189,48;189,48;189,48;189,48;189,48
10.01.2017;03 - 04;194,98;190,07;190,07;190,07;190,07;190,07;190,07;190,07;203,45;203,45;203,45;190,07;190,07;190,07;190,07;190,07;190,07
10.01.2017;04 - 05;205,02;206,43;206,43;206,43;206,43;206,43;206,43;206,43;206,43;206,43;206,43;206,43;206,43;194,39;206,43;206,43;206,43
10.01.2017;05 - 06;214,38;215,05;215,05;215,05;215,05;215,05;215,05;215,05;215,05;215,05;215,05;215,05;215,05;194,76;215,05;215,05;215,05
10.01.2017;06 - 07;221,82;221,44;221,44;221,44;221,44;238,47;221,44;221,44;221,44;221,44;221,44;221,44;221,44;199,81;238,47;238,47;238,47
10.01.2017;07 - 08;231,03;230,44;230,44;230,44;230,44;296,6;230,44;230,44;230,44;230,44;230,44;230,44;230,44;200,41;296,6;296,6;296,6
10.01.2017;08 - 09;233,04;232,74;232,74;232,74;232,74;259,65;232,74;232,74;232,74;232,74;232,74;232,74;232,74;204,27;259,65;304,92;304,92
10.01.2017;09 - 10;231,78;232,07;232,07;232,07;232,07;236,46;232,07;232,07;232,07;232,07;232,07;232,07;232,07;205,68;236,46;297,12;297,12
10.01.2017;10 - 11;231,03;231,48;231,48;231,48;231,48;231,48;231,48;231,48;231,48;231,48;231,48;231,48;231,48;205,76;231,48;297,12;297,12
10.01.2017;11 - 12;230,59;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;230,88;206,87;230,88;298,08;298,08
10.01.2017;12 - 13;229,77;230,36;230,36;230,36;230,36;230,36;230,36;230,36;230,36;230,36;230,36;230,36;230,36;202,64;230,36;299,79;299,79
10.01.2017;13 - 14;229,84;230,44;230,44;230,44;230,44;230,44;230,44;230,44;230,44;230,44;230,44;230,44;230,44;202,71;230,44;301,95;301,95
10.01.2017;14 - 15;229,92;230,51;230,51;230,51;230,51;230,51;230,51;230,51;230,51;230,51;230,51;230,51;230,51;202,64;230,51;296,67;296,67
10.01.2017;15 - 16;230,36;230,66;230,66;230,66;230,66;237,72;230,66;230,66;230,66;230,66;230,66;230,66;230,66;202,79;237,72;295,04;295,04
10.01.2017;16 - 17;231,7;231,85;231,85;231,85;300,31;238,39;231,85;300,31;231,85;231,85;231,85;231,85;231,85;202,12;238,39;300,31;300,31
10.01.2017;17 - 18;231,93;231,85;231,85;231,85;308,04;231,85;231,85;308,04;231,85;231,85;231,85;231,85;231,85;201,52;231,85;231,85;308,04
10.01.2017;18 - 19;230,22;230,59;230,59;230,59;296,67;230,59;230,59;296,67;230,59;230,59;230,59;230,59;230,59;201;230,59;296,67;296,67
10.01.2017;19 - 20;225,83;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;227,02;200,7;227,02;289,31;289,31
10.01.2017;20 - 21;220,63;221,59;221,59;221,59;221,59;221,59;221,59;221,59;221,59;221,59;221,59;221,59;221,59;200,48;221,59;224,05;224,05
10.01.2017;21 - 22;218,69;219,66;219,66;219,66;219,66;219,66;219,66;219,66;219,66;219,66;219,66;219,66;219,66;200,41;219,66;223,23;223,23
10.01.2017;22 - 23;216,09;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;195,5;216,69;216,69;216,69
10.01.2017;23 - 00;208,14;208,73;208,73;208,73;208,73;208,73;208,73;208,73;208,73;208,73;208,73;208,73;208,73;194,91;208,73;208,73;208,73
11.01.2017;00 - 01;188,44;181,23;181,23;181,23;181,23;181,23;181,23;181,23;199,74;199,74;199,74;181,23;181,23;181,23;181,23;181,23;181,23
11.01.2017;01 - 02;182,42;169,34;169,34;169,34;169,34;169,34;169,34;169,34;196,91;196,91;196,91;169,34;169,34;169,34;169,34;169,34;169,34
11.01.2017;02 - 03;180,04;163,91;163,91;163,91;163,91;163,91;163,91;163,91;195,65;195,65;195,65;165,77;165,77;165,77;163,91;163,91;163,91
11.01.2017;03 - 04;180,11;164,28;164,28;164,28;164,28;164,28;164,28;164,28;195,35;195,35;195,35;166,21;166,21;166,21;164,28;164,28;164,28
11.01.2017;04 - 05;183,46;175,43;175,43;175,43;175,43;175,43;175,43;175,43;194,01;194,01;194,01;175,43;175,43;175,43;175,43;175,43;175,43
11.01.2017;05 - 06;192,08;192,38;192,38;192,38;192,38;192,38;181,01;192,38;192,38;192,38;192,38;192,38;192,38;192,38;192,38;192,38;192,38
11.01.2017;06 - 07;208,21;206,8;206,8;206,8;206,8;214,83;206,8;206,8;206,8;206,8;206,8;206,8;206,8;205,39;214,83;214,83;214,83
11.01.2017;07 - 08;215,5;215,27;215,27;215,27;215,27;224,79;215,27;215,27;215,27;215,27;215,27;215,27;215,27;202,34;224,79;224,79;224,79
11.01.2017;08 - 09;216,84;216,61;216,61;216,61;216,61;227,47;216,61;216,61;216,61;216,61;216,61;216,61;216,61;208,73;227,47;227,47;227,47
11.01.2017;09 - 10;216,98;216,46;216,46;216,46;216,46;225,16;216,46;216,46;216,46;216,46;216,46;216,46;216,46;216,46;225,16;225,16;225,16
11.01.2017;10 - 11;217,28;216,69;216,69;216,69;216,69;225,24;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;225,24;225,24;225,24
11.01.2017;11 - 12;217,28;216,76;216,76;216,76;216,76;224,94;216,76;216,76;216,76;216,76;216,76;216,76;216,76;216,76;224,94;224,94;224,94
11.01.2017;12 - 13;217,36;216,84;216,84;216,84;216,84;225,09;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;225,09;225,09;225,09
11.01.2017;13 - 14;216,84;216,54;216,54;216,54;216,54;225,01;216,54;216,54;216,54;216,54;216,54;216,54;216,54;209,85;225,01;225,01;225,01
11.01.2017;14 - 15;217,06;216,69;216,69;216,69;216,69;220,03;216,69;216,69;216,69;216,69;216,69;216,69;216,69;208,14;220,03;220,03;220,03
11.01.2017;15 - 16;217,58;216,91;216,91;216,91;216,91;222,48;216,91;216,91;216,91;216,91;216,91;216,91;216,91;208,14;222,48;222,48;222,48
11.01.2017;16 - 17;219,07;218,54;218,54;218,54;218,54;236,09;218,54;218,54;218,54;218,54;218,54;218,54;218,54;204,87;236,09;236,09;236,09
11.01.2017;17 - 18;220,11;219,81;219,81;219,81;219,81;229,7;219,81;219,81;219,81;219,81;219,81;219,81;219,81;201,67;229,7;229,7;229,7
11.01.2017;18 - 19;218,54;218,4;218,4;218,4;218,4;224,94;218,4;218,4;218,4;218,4;218,4;218,4;218,4;202,56;224,94;224,94;224,94
11.01.2017;19 - 20;216,02;216,54;216,54;216,54;216,54;216,54;216,54;216,54;216,54;216,54;216,54;216,54;216,54;202,04;216,54;216,54;216,54
11.01.2017;20 - 21;212,15;212,6;212,6;212,6;212,6;212,6;212,6;212,6;212,6;212,6;212,6;212,6;212,6;200,11;212,6;212,6;212,6
11.01.2017;21 - 22;207,1;207,47;207,47;207,47;207,47;207,47;207,47;207,47;207,47;207,47;207,47;207,47;207,47;199,07;207,47;207,47;207,47
11.01.2017;22 - 23;198,03;195,28;195,28;195,28;195,28;195,28;195,28;195,28;201,67;201,67;201,67;195,28;195,28;195,28;195,28;195,28;195,28
11.01.2017;23 - 00;186,13;180,56;180,56;180,56;180,56;180,56;74,26;86,82;196,91;196,91;196,91;180,56;180,56;180,56;180,56;180,56;180,56
12.01.2017;00 - 01;174,53;164,8;164,8;164,8;164,8;164,8;0,67;46,31;202,93;202,93;202,93;170,89;170,89;170,89;164,8;164,8;164,8
12.01.2017;01 - 02;172,3;134,32;134,32;134,32;134,32;134,32;0,22;20,52;200,33;200,33;200,33;169,4;169,4;169,4;134,32;134,32;134,32
12.01.2017;02 - 03;172,16;129,19;129,19;129,19;129,19;129,19;0,37;20,74;201;201;201;169,03;169,03;169,03;129,19;129,19;129,19
12.01.2017;03 - 04;172,45;129,56;129,56;129,56;129,56;129,56;0,3;20,14;201,67;201,67;201,67;169,26;169,26;169,26;129,56;129,56;129,56
12.01.2017;04 - 05;178,32;174,61;174,61;174,61;174,61;174,61;0,59;73,14;198,69;198,69;198,69;174,61;174,61;174,61;174,61;174,61;174,61
12.01.2017;05 - 06;188,36;185,68;185,68;185,68;185,68;185,68;20,29;78,42;197,65;197,65;197,65;185,68;185,68;185,68;185,68;185,68;185,68
12.01.2017;06 - 07;211,03;210,29;210,29;210,29;210,29;220,77;210,29;210,29;210,29;210,29;210,29;210,29;210,29;194,01;220,77;220,77;220,77
12.01.2017;07 - 08;219,28;218,61;218,61;218,61;218,61;228,2;218,61;218,61;218,61;218,61;218,61;218,61;218,61;189,55;228,2;228,2;228,2
12.01.2017;08 - 09;222,18;221,36;221,36;221,36;221,36;245,37;221,36;221,36;221,36;221,36;221,36;221,36;221,36;195,57;245,37;245,37;245,37
12.01.2017;09 - 10;220,32;219,28;219,28;219,28;219,28;268,04;219,28;219,28;219,28;219,28;219,28;219,28;219,28;196,39;268,04;268,04;268,04
12.01.2017;10 - 11;220,17;219,58;219,58;219,58;219,58;264,25;219,58;219,58;219,58;219,58;219,58;219,58;219,58;195,79;264,25;267,75;267,75
12.01.2017;11 - 12;219,65;219,28;219,28;219,28;219,28;260,02;219,28;219,28;219,28;219,28;219,28;219,28;219,28;195,42;260,02;272,06;272,06
12.01.2017;12 - 13;219,36;219,06;219,06;219,06;219,06;259,5;219,06;219,06;219,06;219,06;219,06;219,06;219,06;195,05;259,5;263,51;263,51
12.01.2017;13 - 14;219,43;219,28;219,28;219,28;219,28;235,12;219,28;219,28;219,28;219,28;219,28;219,28;219,28;195,27;235,12;235,12;235,12
12.01.2017;14 - 15;220,4;219,65;219,65;219,65;219,65;252,06;219,65;219,65;219,65;219,65;219,65;219,65;219,65;194,53;252,06;252,06;252,06
12.01.2017;15 - 16;221,88;220,32;220,32;220,32;220,32;274,14;220,32;220,32;220,32;220,32;220,32;220,32;220,32;194,16;274,14;274,14;274,14
12.01.2017;16 - 17;225,23;224,71;224,71;224,71;224,71;276,59;224,71;224,71;224,71;224,71;224,71;224,71;224,71;192,45;276,59;276,59;276,59
12.01.2017;17 - 18;227,16;226,86;226,86;226,86;226,86;268,12;226,86;226,86;226,86;226,86;226,86;226,86;226,86;189,7;268,12;268,12;268,12
12.01.2017;18 - 19;225,75;225,08;225,08;225,08;225,08;268,19;225,08;225,08;225,08;225,08;225,08;225,08;225,08;196,69;268,19;268,19;268,19
12.01.2017;19 - 20;220,99;222,11;222,11;222,11;222,11;222,11;222,11;222,11;222,11;222,11;222,11;222,11;222,11;195,35;222,11;224,86;224,86
12.01.2017;20 - 21;218,76;219,28;219,28;219,28;219,28;219,28;219,28;219,28;219,28;219,28;219,28;219,28;219,28;193,79;219,28;223,74;223,74
12.01.2017;21 - 22;218,17;218,76;218,76;218,76;218,76;218,76;218,76;218,76;218,76;218,76;218,76;218,76;218,76;191,7;218,76;218,76;218,76
12.01.2017;22 - 23;216,46;217,13;217,13;217,13;217,13;217,13;217,13;217,13;217,13;217,13;217,13;217,13;217,13;188,21;217,13;217,13;217,13
12.01.2017;23 - 00;213,48;214,3;214,3;214,3;214,3;214,3;214,3;214,3;214,3;214,3;214,3;214,3;214,3;186,35;214,3;214,3;214,3
13.01.2017;00 - 01;215,65;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;188,29;216,69;216,69;216,69
13.01.2017;01 - 02;214,09;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;187,77;215,65;215,65;215,65
13.01.2017;02 - 03;214,83;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;187,33;216,24;216,24;216,24
13.01.2017;03 - 04;214,76;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;216,24;187,33;216,24;216,24;216,24
13.01.2017;04 - 05;216,47;217,43;217,43;217,43;217,43;217,43;217,43;217,43;217,43;217,43;217,43;217,43;217,43;187,62;217,43;217,43;217,43
13.01.2017;05 - 06;225,83;227,77;227,77;227,77;227,77;227,77;227,77;227,77;227,77;227,77;225,39;225,39;225,39;188,44;227,77;227,77;227,77
13.01.2017;06 - 07;237,88;253,63;253,63;253,63;253,63;253,63;253,63;253,63;233,56;233,56;228,06;228,06;228,06;195,28;253,63;253,63;253,63
13.01.2017;07 - 08;263,67;293,48;293,48;293,48;305,89;305,89;293,48;305,89;293,48;242,04;229,55;229,55;229,55;194,69;305,89;305,89;305,89
13.01.2017;08 - 09;279,28;306,86;306,86;306,86;330,13;330,13;306,86;330,13;306,86;247,84;231,33;231,33;231,33;197,44;330,13;330,13;330,13
13.01.2017;09 - 10;275,34;306,12;306,12;306,12;329,98;329,98;306,12;329,98;306,12;249,69;231,85;231,85;231,85;197,66;329,98;329,98;329,98
13.01.2017;10 - 11;275,94;306,12;306,12;306,12;327,45;327,45;306,12;327,45;306,12;249,25;232;232;232;197,51;327,45;327,45;327,45
13.01.2017;11 - 12;267,68;284,78;284,78;284,78;327,23;327,23;284,78;327,23;284,78;245,83;231,78;231,78;231,78;197,59;327,23;327,23;327,23
13.01.2017;12 - 13;264,12;279,8;279,8;279,8;305,6;305,6;276,01;305,6;279,8;243,97;234,16;234,16;234,16;196,92;305,6;305,6;305,6
13.01.2017;13 - 14;256,09;276,68;276,68;276,68;305,15;305,15;276,68;305,15;276,68;242,48;234,08;234,08;234,08;196,77;305,15;305,15;305,15
13.01.2017;14 - 15;248,88;269,54;269,54;269,54;304,55;304,55;239,66;304,55;269,54;239,66;233,64;233,64;233,64;196,99;304,55;304,55;304,55
13.01.2017;15 - 16;248,28;276,9;276,9;276,9;305;305;237,65;305;276,9;237,65;232,08;232,08;232,08;196,84;305;305;305
13.01.2017;16 - 17;258,47;306,26;306,26;306,26;325,52;325,52;261,89;325,52;306,26;238,84;230,29;230,29;230,29;196,02;325,52;325,52;325,52
13.01.2017;17 - 18;268,28;319,64;319,64;319,64;353,47;353,47;306,56;353,47;319,64;238,47;229,92;229,92;229,92;193,72;353,47;353,47;353,47
13.01.2017;18 - 19;253,93;283,07;283,07;283,07;327,75;327,75;283,07;327,75;283,07;237,28;229,55;229,55;229,55;193,12;327,75;327,75;327,75
13.01.2017;19 - 20;237,8;258,61;258,61;258,61;303,44;258,61;237,13;303,44;258,61;235,72;229,25;229,25;229,25;193,12;258,61;303,44;303,44
13.01.2017;20 - 21;231,56;233,27;233,27;233,27;233,27;233,27;233,27;233,27;233,27;233,27;228,88;228,88;228,88;192,75;233,27;233,27;233,27
13.01.2017;21 - 22;230,29;231,33;231,33;231,33;231,33;231,33;231,33;231,33;231,33;231,33;227,62;227,62;227,62;192,31;231,33;231,33;231,33
13.01.2017;22 - 23;227,54;228,81;228,81;228,81;228,81;228,81;228,81;228,81;228,81;228,81;226,72;226,72;226,72;188,74;228,81;228,81;228,81
13.01.2017;23 - 00;221,45;222,41;222,41;222,41;222,41;222,41;222,41;222,41;222,41;222,41;222,41;222,41;222,41;187,85;222,41;222,41;222,41
14.01.2017;00 - 01;220,2;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;188,16;221,69;221,69;221,69
14.01.2017;01 - 02;213,66;215,45;215,45;215,45;215,45;215,45;215,45;215,45;215,45;215,45;215,45;215,45;215,45;187,64;215,45;215,45;215,45
14.01.2017;02 - 03;210,54;212,92;212,92;212,92;212,92;212,92;212,92;212,92;212,92;212,92;212,92;212,92;212,92;187,12;212,92;212,92;212,92
14.01.2017;03 - 04;209,35;211,88;211,88;211,88;211,88;211,88;211,88;211,88;211,88;211,88;211,88;211,88;211,88;186,9;211,88;211,88;211,88
14.01.2017;04 - 05;210,24;212,7;212,7;212,7;212,7;212,7;212,7;212,7;212,7;212,7;212,7;212,7;212,7;187,12;212,7;212,7;212,7
14.01.2017;05 - 06;211,73;213,66;213,66;213,66;213,66;213,66;208,53;208,53;213,66;213,66;213,66;213,66;213,66;187,79;213,66;213,66;213,66
14.01.2017;06 - 07;218,05;219,24;219,24;219,24;219,24;219,24;219,24;219,24;219,24;219,24;219,24;219,24;219,24;188,53;219,24;219,24;219,24
14.01.2017;07 - 08;219,91;221,32;221,32;221,32;221,32;221,32;215,37;221,32;221,32;221,32;221,32;221,32;221,32;187,42;221,32;221,32;221,32
14.01.2017;08 - 09;226,89;227,42;227,42;227,42;227,42;227,42;233,14;227,42;227,27;227,27;227,27;227,27;227,27;188,24;227,42;227,42;227,42
14.01.2017;09 - 10;229,05;230,54;230,54;230,54;230,54;230,54;230,54;230,54;230,54;230,54;229,27;229,27;229,27;189,05;230,54;230,54;230,54
14.01.2017;10 - 11;231,21;234,92;234,92;234,92;234,92;234,92;231,88;234,92;234,92;231,88;229,72;229,72;229,72;189,57;234,92;234,92;234,92
